𒀝𒆪𒉌𒂗𒉌\<b>Transliteration: </b>ak-ku-le-en-ni
<b>Transliteration: </b>ak-ku-le-en-ni\𒀝𒆪𒉌𒂗𒉌
𒀝𒇲𒀀\<b>Transliteration: </b>ak-la-a
<b>Transliteration: </b>ak-la-a\𒀝𒇲𒀀
𒀝𒇲𒀠𒀀\<b>Transliteration: </b>ak-la-al-a
<b>Transliteration: </b>ak-la-al-a\𒀝𒇲𒀠𒀀
𒀝𒇲𒁕\<b>Transliteration: </b>ak-la-ta
<b>Transliteration: </b>ak-la-ta\𒀝𒇲𒁕
𒀝𒇲𒁕𒀉\<b>Transliteration: </b>ak-la-ta-it
<b>Transliteration: </b>ak-la-ta-it\𒀝𒇲𒁕𒀉
𒀝𒇲𒂖\<b>Transliteration: </b>ak-la-il5
<b>Transliteration: </b>ak-la-il5\𒀝𒇲𒂖
𒀝𒇲𒄴\<b>Transliteration: </b>aq-la-ih
<b>Transliteration: </b>aq-la-ih\𒀝𒇲𒄴
𒀝𒇲𒅋\<b>Transliteration: </b>ak-la-il
<b>Transliteration: </b>ak-la-il\𒀝𒇲𒅋
𒀝𒇲𒅋𒉌\<b>Transliteration: </b>ak-la-il-ni
<b>Transliteration: </b>ak-la-il-ni\𒀝𒇲𒅋𒉌
𒀝𒇲𒅋𒐊\<b>Transliteration: </b>ak-la-il-i
<b>Transliteration: </b>ak-la-il-i\𒀝𒇲𒅋𒐊
𒀝𒇲𒉌\<b>Transliteration: </b>ak-la-ni
<b>Transliteration: </b>ak-la-ni\𒀝𒇲𒉌
𒀝𒇲𒉿\<b>Transliteration: </b>ak-la-yi
<b>Transliteration: </b>ak-la-yi\𒀝𒇲𒉿
𒀝𒇲𒊑𒀀\<b>Transliteration: </b>ak-la-tal-a
<b>Transliteration: </b>ak-la-tal-a\𒀝𒇲𒊑𒀀
𒀝𒇲𒊑𒀜\<b>Transliteration: </b>ak-la-tal-ad
<b>Transliteration: </b>ak-la-tal-ad\𒀝𒇲𒊑𒀜
𒀝𒇲𒐊\<b>Transliteration: </b>ak-la-i
<b>Transliteration: </b>ak-la-i\𒀝𒇲𒐊
𒀝𒈠𒅈\<b>Transliteration: </b>ak-ma-ar
<b>Transliteration: </b>ak-ma-ar\𒀝𒈠𒅈
𒀝𒉌𒂗𒊹𒁲\<b>Transliteration: </b>ak-na-en-te-ti
<b>Transliteration: </b>ak-na-en-te-ti\𒀝𒉌𒂗𒊹𒁲
𒀝𒉿\<b>Transliteration: </b>aq-bi
<b>Transliteration: </b>aq-bi\𒀝𒉿
𒀝𒊏\<b>Transliteration: </b>aq-ra
<b>Transliteration: </b>aq-ra\𒀝𒊏
𒀝𒋙𒌓\<b>Transliteration: </b>ak-szu-ud
<b>Transliteration: </b>ak-szu-ud\𒀝𒋙𒌓
𒀝𒋙𒌓𒊩\<b>Transliteration: </b>ak-szu-ud-mi
<b>Transliteration: </b>ak-szu-ud-mi\𒀝𒋙𒌓𒊩
𒀝𒋡𒀜\<b>Transliteration: </b>aq-qa-at
<b>Transliteration: </b>aq-qa-at\𒀝𒋡𒀜
𒀝𒌓\<b>Transliteration: </b>ak-tu2
<b>Transliteration: </b>ak-tu2\𒀝𒌓
𒀝𒐼𒉺\<b>Transliteration: </b>ak-sza-pa
<b>Transliteration: </b>ak-sza-pa\𒀝𒐼𒉺
𒀞\<b>Transliteration: </b>me3
<b>Transliteration: </b>me3\𒀞
𒀠\<b>Transliteration: </b>al
<b>Transliteration: </b>al\𒀠
𒀠𒀀𒂵𒐊𒆠𒌍𒊑𒂊\<b>Transliteration: </b>al-a-ga-i-ki-esz-re-e
<b>Transliteration: </b>al-a-ga-i-ki-esz-re-e\𒀠𒀀𒂵𒐊𒆠𒌍𒊑𒂊
𒀠𒀀𒊍\<b>Transliteration: </b>al-a-as
<b>Transliteration: </b>al-a-as\𒀠𒀀𒊍
𒀠𒀀𒍑𒁳\<b>Transliteration: </b>al-a-usz-lu
<b>Transliteration: </b>al-a-usz-lu\𒀠𒀀𒍑𒁳
𒀠𒀀𒐼\<b>Transliteration: </b>al-a-sza
<b>Transliteration: </b>al-a-sza\𒀠𒀀𒐼
𒀠𒁀𒉿\<b>Transliteration: </b>al-ba-yu
<b>Transliteration: </b>al-ba-yu\𒀠𒁀𒉿
𒀠𒁀𒋙\<b>Transliteration: </b>al-ba-szu
<b>Transliteration: </b>al-ba-szu\𒀠𒁀𒋙
𒀠𒁀𒌑\<b>Transliteration: </b>al-ba-u2
<b>Transliteration: </b>al-ba-u2\𒀠𒁀𒌑
𒀠𒁕𒀊𒊏\<b>Transliteration: </b>al-ta-ap-ra
<b>Transliteration: </b>al-ta-ap-ra\𒀠𒁕𒀊𒊏
𒀠𒁕𒀊𒊏𒀝𒆪\<b>Transliteration: </b>al-ta-ap-ra-ak-ku
<b>Transliteration: </b>al-ta-ap-ra-ak-ku\𒀠𒁕𒀊𒊏𒀝𒆪
𒀠𒁕𒀊𒊏𒀸𒋙\<b>Transliteration: </b>al-ta-ap-ra-asz-szu
<b>Transliteration: </b>al-ta-ap-ra-asz-szu\𒀠𒁕𒀊𒊏𒀸𒋙
𒀠𒁕𒀜𒉌𒁕\<b>Transliteration: </b>al-t,a-at,-na-ta
<b>Transliteration: </b>al-t,a-at,-na-ta\𒀠𒁕𒀜𒉌𒁕
𒀠𒁕𒁇\<b>Transliteration: </b>al-ta-par2
<b>Transliteration: </b>al-ta-par2\𒀠𒁕𒁇
𒀠𒁕𒁇𒈠\<b>Transliteration: </b>al-ta-par2-ma
<b>Transliteration: </b>al-ta-par2-ma\𒀠𒁕𒁇𒈠
𒀠𒁕𒁇𒋙\<b>Transliteration: </b>al-ta-par2-szu
<b>Transliteration: </b>al-ta-par2-szu\𒀠𒁕𒁇𒋙
𒀠𒁕𒁇𒋙𒈿\<b>Transliteration: </b>al-ta-par2-szu-nu
<b>Transliteration: </b>al-ta-par2-szu-nu\𒀠𒁕𒁇𒋙𒈿
𒀠𒁕𒁇𒋙𒈿𒁲\<b>Transliteration: </b>al-ta-par2-szu-nu-ti
<b>Transliteration: </b>al-ta-par2-szu-nu-ti\𒀠𒁕𒁇𒋙𒈿𒁲
𒀠𒁕𒁕𒊍𒍣𒈠\<b>Transliteration: </b>al-ta-ta-as-si2-ma
<b>Transliteration: </b>al-ta-ta-as-si2-ma\𒀠𒁕𒁕𒊍𒍣𒈠
𒀠𒁕𒂵𒀭𒈠\<b>Transliteration: </b>al-ta-ka-an-ma
<b>Transliteration: </b>al-ta-ka-an-ma\𒀠𒁕𒂵𒀭𒈠
𒀠𒁕𒅖𒉿\<b>Transliteration: </b>al-ta-isz-yi
<b>Transliteration: </b>al-ta-isz-yi\𒀠𒁕𒅖𒉿
𒀠𒁕𒆪\<b>Transliteration: </b>al-ta-ku
<b>Transliteration: </b>al-ta-ku\𒀠𒁕𒆪
𒀠𒁕𒉺𒆕\<b>Transliteration: </b>al-ta-pa-ru
<b>Transliteration: </b>al-ta-pa-ru\𒀠𒁕𒉺𒆕
𒀠𒁕𒉿𒁍\<b>Transliteration: </b>al-ta-bi-bu
<b>Transliteration: </b>al-ta-bi-bu\𒀠𒁕𒉿𒁍
𒀠𒁕𒌓\<b>Transliteration: </b>al-ta-par
<b>Transliteration: </b>al-ta-par\𒀠𒁕𒌓
𒀠𒁕𒑙𒇥\<b>Transliteration: </b>al-ta-pi2-pu
<b>Transliteration: </b>al-ta-pi2-pu\𒀠𒁕𒑙𒇥
𒀠𒁳\<b>Transliteration: </b>al-lu
<b>Transliteration: </b>al-lu\𒀠𒁳
𒀠𒁳𒅇\<b>Transliteration: </b>al-lu-u
<b>Transliteration: </b>al-lu-u\𒀠𒁳𒅇
𒀠𒁳𒈨\<b>Transliteration: </b>al-lu-me
<b>Transliteration: </b>al-lu-me\𒀠𒁳𒈨
𒀠𒁳𒊩\<b>Transliteration: </b>al-lu-mi
<b>Transliteration: </b>al-lu-mi\𒀠𒁳𒊩
𒀠𒁳𒌑\<b>Transliteration: </b>al-lu-u2
<b>Transliteration: </b>al-lu-u2\𒀠𒁳𒌑
𒀠𒁳𒌑𒈨\<b>Transliteration: </b>al-lu-u2-me
<b>Transliteration: </b>al-lu-u2-me\𒀠𒁳𒌑𒈨
𒀠𒁳𒌑𒊩\<b>Transliteration: </b>al-lu-u2-mi
<b>Transliteration: </b>al-lu-u2-mi\𒀠𒁳𒌑𒊩
𒀠𒂵\<b>Transliteration: </b>al-ka
<b>Transliteration: </b>al-ka\𒀠𒂵
𒀠𒂵𒀀\<b>Transliteration: </b>al-ka-a
<b>Transliteration: </b>al-ka-a\𒀠𒂵𒀀
𒀠𒂵𒀝𒁕\<b>Transliteration: </b>al-ka-ak-ta
<b>Transliteration: </b>al-ka-ak-ta\𒀠𒂵𒀝𒁕
𒀠𒂵𒁕\<b>Transliteration: </b>al-ga-da
<b>Transliteration: </b>al-ga-da\𒀠𒂵𒁕
𒀠𒂵𒁕𒉿\<b>Transliteration: </b>al-ga-da-yi
<b>Transliteration: </b>al-ga-da-yi\𒀠𒂵𒁕𒉿
𒀠𒂵𒁲\<b>Transliteration: </b>al-ka-ti
<b>Transliteration: </b>al-ka-ti\𒀠𒂵𒁲
𒀠𒂵𒄠𒈠\<b>Transliteration: </b>al-ka-am-ma
<b>Transliteration: </b>al-ka-am-ma\𒀠𒂵𒄠𒈠
𒀠𒂵𒄠𒊩\<b>Transliteration: </b>al-ka-am-mi
<b>Transliteration: </b>al-ka-am-mi\𒀠𒂵𒄠𒊩
𒀠𒂵𒈠\<b>Transliteration: </b>al-ka-ma
<b>Transliteration: </b>al-ka-ma\𒀠𒂵𒈠
𒀠𒂵𒈨\<b>Transliteration: </b>al-ka-mi3
<b>Transliteration: </b>al-ka-mi3\𒀠𒂵𒈨
𒀠𒂵𒌑\<b>Transliteration: </b>al-ka-u2
<b>Transliteration: </b>al-ka-u2\𒀠𒂵𒌑
𒀠𒂵𒐊\<b>Transliteration: </b>al-ka-i
<b>Transliteration: </b>al-ka-i\𒀠𒂵𒐊
𒀠𒂵𒐊𒆠𒅖𒊑𒂊\<b>Transliteration: </b>al-ga-i-ki-isz-ri-e
<b>Transliteration: </b>al-ga-i-ki-isz-ri-e\𒀠𒂵𒐊𒆠𒅖𒊑𒂊
𒀠𒃶𒊩\<b>Transliteration: </b>al-kam2-mi
<b>Transliteration: </b>al-kam2-mi\𒀠𒃶𒊩
𒀠𒄑𒉌\<b>Transliteration: </b>al-is-li
<b>Transliteration: </b>al-is-li\𒀠𒄑𒉌
𒀠𒄖𒁕\<b>Transliteration: </b>al-gu-da
<b>Transliteration: </b>al-gu-da\𒀠𒄖𒁕
𒀠𒄰𒊩\<b>Transliteration: </b>al-kam-mi
<b>Transliteration: </b>al-kam-mi\𒀠𒄰𒊩
𒀠𒅖𒉌\<b>Transliteration: </b>al-isz-li
<b>Transliteration: </b>al-isz-li\𒀠𒅖𒉌
𒀠𒆪\<b>Transliteration: </b>al-ku
<b>Transliteration: </b>al-ku\𒀠𒆪
𒀠𒆪𒉌\<b>Transliteration: </b>al-ku-ni
<b>Transliteration: </b>al-ku-ni\𒀠𒆪𒉌
𒀠𒆪𒊩\<b>Transliteration: </b>al-ku-mi
<b>Transliteration: </b>al-ku-mi\𒀠𒆪𒊩
𒀠𒇲\<b>Transliteration: </b>al-la
<b>Transliteration: </b>al-la\𒀠𒇲
𒀠𒇲𒀝𒈨\<b>Transliteration: </b>al-la-ak-mi3
<b>Transliteration: </b>al-la-ak-mi3\𒀠𒇲𒀝𒈨
𒀠𒇲𒀝𒊩\<b>Transliteration: </b>al-la-ak-mi
<b>Transliteration: </b>al-la-ak-mi\𒀠𒇲𒀝𒊩
𒀠𒇲𒂵\<b>Transliteration: </b>al-la-ka
<b>Transliteration: </b>al-la-ka\𒀠𒇲𒂵
𒀠𒇲𒂵𒄠𒈠\<b>Transliteration: </b>al-la-ka-am-ma
<b>Transliteration: </b>al-la-ka-am-ma\𒀠𒇲𒂵𒄠𒈠
𒀠𒇲𒊩\<b>Transliteration: </b>al-la-mi
<b>Transliteration: </b>al-la-mi\𒀠𒇲𒊩
𒀠𒈠𒌑\<b>Transliteration: </b>al-ma-u2
<b>Transliteration: </b>al-ma-u2\𒀠𒈠𒌑
𒀠𒈠𒌓\<b>Transliteration: </b>al-ma-tu
<b>Transliteration: </b>al-ma-tu\𒀠𒈠𒌓
𒀠𒉌\<b>Transliteration: </b>al-le
<b>Transliteration: </b>al-le\𒀠𒉌
𒀠𒉌𒂊\<b>Transliteration: </b>al-le-e
<b>Transliteration: </b>al-le-e\𒀠𒉌𒂊
𒀠𒉌𒊩\<b>Transliteration: </b>al-le-mi
<b>Transliteration: </b>al-le-mi\𒀠𒉌𒊩
𒀠𒉺𒅁\<b>Transliteration: </b>al-pa-ip
<b>Transliteration: </b>al-pa-ip\𒀠𒉺𒅁
𒀠𒉺𒋙\<b>Transliteration: </b>al-pa-szu
<b>Transliteration: </b>al-pa-szu\𒀠𒉺𒋙
𒀠𒊩\<b>Transliteration: </b>al-mi
<b>Transliteration: </b>al-mi\𒀠𒊩
𒀠𒋡\<b>Transliteration: </b>al-qa
<b>Transliteration: </b>al-qa\𒀠𒋡
𒀠𒋡𒁕\<b>Transliteration: </b>al-qa-ta
<b>Transliteration: </b>al-qa-ta\𒀠𒋡𒁕
𒀠𒋡𒌑\<b>Transliteration: </b>al-ka4-u2
<b>Transliteration: </b>al-ka4-u2\𒀠𒋡𒌑
𒀠𒋡𒐊\<b>Transliteration: </b>al-qa-i
<b>Transliteration: </b>al-qa-i\𒀠𒋡𒐊
𒀠𒋰𒊏𒀝𒆪\<b>Transliteration: </b>al-tap-ra-ak-ku
<b>Transliteration: </b>al-tap-ra-ak-ku\𒀠𒋰𒊏𒀝𒆪
𒀠𒋰𒊏𒀸𒋙\<b>Transliteration: </b>al-tap-ra-asz-szu
<b>Transliteration: </b>al-tap-ra-asz-szu\𒀠𒋰𒊏𒀸𒋙
𒀠𒋰𒊏𒋡\<b>Transliteration: </b>al-tap-ra-ka4
<b>Transliteration: </b>al-tap-ra-ka4\𒀠𒋰𒊏𒋡
𒀠𒐼\<b>Transliteration: </b>al-sza
<b>Transliteration: </b>al-sza\𒀠𒐼
𒀠𒐼𒉿\<b>Transliteration: </b>al-sza-yi
<b>Transliteration: </b>al-sza-yi\𒀠𒐼𒉿
𒀠𒑊𒉿𒁍\<b>Transliteration: </b>al-tab-bi-bu
<b>Transliteration: </b>al-tab-bi-bu\𒀠𒑊𒉿𒁍
𒀩\<b>Transliteration: </b>alam
<b>Transliteration: </b>alam\𒀩
𒀩𒆬𒄀\<b>Transliteration: </b>alam-ku3-sig17
<b>Transliteration: </b>alam-ku3-sig17\𒀩𒆬𒄀
𒀩𒋙𒈿\<b>Transliteration: </b>alam-szu-nu
<b>Transliteration: </b>alam-szu-nu\𒀩𒋙𒈿
𒀩𒌍\<b>Transliteration: </b>alam-mesz
<b>Transliteration: </b>alam-mesz\𒀩𒌍
𒀫𒀫\<b>Transliteration: </b>amar-amar
<b>Transliteration: </b>amar-amar\𒀫𒀫
𒀫𒀭𒉌𒀀\<b>Transliteration: </b>s,ur-an-na-a
<b>Transliteration: </b>s,ur-an-na-a\𒀫𒀭𒉌𒀀
𒀫𒄑𒉌\<b>Transliteration: </b>s,ur-is,-li
<b>Transliteration: </b>s,ur-is,-li\𒀫𒄑𒉌
𒀫𒊍\<b>Transliteration: </b>s,ur-as,
<b>Transliteration: </b>s,ur-as,\𒀫𒊍
𒀫𒊍𒉌𒉌\<b>Transliteration: </b>s,ur-as,-na-li
<b>Transliteration: </b>s,ur-as,-na-li\𒀫𒊍𒉌𒉌
𒀫𒊑\<b>Transliteration: </b>s,ur-ri
<b>Transliteration: </b>s,ur-ri\𒀫𒊑
𒀫𒌍\<b>Transliteration: </b>zur-mesz
<b>Transliteration: </b>zur-mesz\𒀫𒌍
𒀫𒌑\<b>Transliteration: </b>s,ur-u2
<b>Transliteration: </b>s,ur-u2\𒀫𒌑
𒀭\<b>Transliteration: </b>dingir
<b>Transliteration: </b>dingir\𒀭
𒀭a1𒈨\<b>Transliteration: </b>an-sza10-me
<b>Transliteration: </b>an-sza10-me\𒀭a1𒈨
𒀭a1𒈨𒂊\<b>Transliteration: </b>an-sza10-me-e
<b>Transliteration: </b>an-sza10-me-e\𒀭a1𒈨𒂊
𒀭a1𒈨𒐊\<b>Transliteration: </b>an-sza10-me-i
<b>Transliteration: </b>an-sza10-me-i\𒀭a1𒈨𒐊
𒀭a1𒊩\<b>Transliteration: </b>an-sza10-mi
<b>Transliteration: </b>an-sza10-mi\𒀭a1𒊩
𒀭𒀀𒁕\<b>Transliteration: </b>an-a-ta
<b>Transliteration: </b>an-a-ta\𒀭𒀀𒁕
𒀭𒀀𒁕𒀀\<b>Transliteration: </b>an-a-ta-mu
<b>Transliteration: </b>an-a-ta-mu\𒀭𒀀𒁕𒀀
𒀭𒀀𒁕𒀉𒁹\<b>Transliteration: </b>an-a-ta-it-disz
<b>Transliteration: </b>an-a-ta-it-disz\𒀭𒀀𒁕𒀉𒁹
𒀭𒀀𒁕𒁹\<b>Transliteration: </b>an-a-ta-disz
<b>Transliteration: </b>an-a-ta-disz\𒀭𒀀𒁕𒁹
𒀭𒀀𒁕𒉿𒅆\<b>Transliteration: </b>an-a-ta-bi-szi
<b>Transliteration: </b>an-a-ta-bi-szi\𒀭𒀀𒁕𒉿𒅆
𒀭𒀀𒁹\<b>Transliteration: </b>an-a-disz
<b>Transliteration: </b>an-a-disz\𒀭𒀀𒁹
𒀭𒀀𒉺𒂠𒉺𒅁\<b>Transliteration: </b>an-a-pa-sze-pa-ip
<b>Transliteration: </b>an-a-pa-sze-pa-ip\𒀭𒀀𒉺𒂠𒉺𒅁
𒀭𒀀𒉺𒌑\<b>Transliteration: </b>an-a-ba2-u2
<b>Transliteration: </b>an-a-ba2-u2\𒀭𒀀𒉺𒌑
𒀭𒀀𒌓𒁲\<b>Transliteration: </b>an-mu-ut-ti
<b>Transliteration: </b>an-mu-ut-ti\𒀭𒀀𒌓𒁲
𒀭𒁀\<b>Transliteration: </b>an-ba
<b>Transliteration: </b>an-ba\𒀭𒁀
𒀭𒁀𒋾\<b>Transliteration: </b>an-ba-t,i3
<b>Transliteration: </b>an-ba-t,i3\𒀭𒁀𒋾
𒀭𒁀𒌑\<b>Transliteration: </b>an-ba-u2
<b>Transliteration: </b>an-ba-u2\𒀭𒁀𒌑
𒀭𒁇\<b>Transliteration: </b>an-bar
<b>Transliteration: </b>an-bar\𒀭𒁇
𒀭𒁕\<b>Transliteration: </b>an-ta
<b>Transliteration: </b>an-ta\𒀭𒁕
𒀭𒁕𒀀\<b>Transliteration: </b>an-ta-a
<b>Transliteration: </b>an-ta-a\𒀭𒁕𒀀
𒀭𒁕𒀀𒉿\<b>Transliteration: </b>il3-da-a-ya
<b>Transliteration: </b>il3-da-a-ya\𒀭𒁕𒀀𒉿
𒀭𒁕𒁹\<b>Transliteration: </b>an-ta-disz
<b>Transliteration: </b>an-ta-disz\𒀭𒁕𒁹
𒀭𒁕𒂊𒅁𒅆\<b>Transliteration: </b>an-ta-e-ib-szi
<b>Transliteration: </b>an-ta-e-ib-szi\𒀭𒁕𒂊𒅁𒅆
𒀭𒁕𒅋\<b>Transliteration: </b>an-ta-il
<b>Transliteration: </b>an-ta-il\𒀭𒁕𒅋
𒀭𒁕𒆠𒁕\<b>Transliteration: </b>an-ta-ki-ta
<b>Transliteration: </b>an-ta-ki-ta\𒀭𒁕𒆠𒁕
𒀭𒁕𒉌\<b>Transliteration: </b>an-da-na
<b>Transliteration: </b>an-da-na\𒀭𒁕𒉌
𒀭𒁕𒉿\<b>Transliteration: </b>an-da-yu
<b>Transliteration: </b>an-da-yu\𒀭𒁕𒉿
𒀭𒁕𒉿𒅆\<b>Transliteration: </b>an-ta-bi-szi
<b>Transliteration: </b>an-ta-bi-szi\𒀭𒁕𒉿𒅆
𒀭𒁕𒋤\<b>Transliteration: </b>an-ta-su
<b>Transliteration: </b>an-ta-su\𒀭𒁕𒋤
𒀭𒁕𒐊𒅁𒅆\<b>Transliteration: </b>an-ta-i-ib-szi
<b>Transliteration: </b>an-ta-i-ib-szi\𒀭𒁕𒐊𒅁𒅆
𒀭𒁲𒂗𒈿\<b>Transliteration: </b>an-ti-in4-nu
<b>Transliteration: </b>an-ti-in4-nu\𒀭𒁲𒂗𒈿
𒀭𒁲𒆠\<b>Transliteration: </b>il3-ti-qe2
<b>Transliteration: </b>il3-ti-qe2\𒀭𒁲𒆠
𒀭𒁲𒆪\<b>Transliteration: </b>il3-ti-qu2
<b>Transliteration: </b>il3-ti-qu2\𒀭𒁲𒆪
𒀭𒁲𒆪𒊩\<b>Transliteration: </b>il3-ti-qu2-mi
<b>Transliteration: </b>il3-ti-qu2-mi\𒀭𒁲𒆪𒊩
𒀭𒁲𒉌𒁹\<b>Transliteration: </b>dingir-ti-be-disz
<b>Transliteration: </b>dingir-ti-be-disz\𒀭𒁲𒉌𒁹
𒀭𒁳𒌝𒈠\<b>Transliteration: </b>dingir-lu-um-ma
<b>Transliteration: </b>dingir-lu-um-ma\𒀭𒁳𒌝𒈠
𒀭𒁹\<b>Transliteration: </b>an-disz
<b>Transliteration: </b>an-disz\𒀭𒁹
𒀭𒁹𒅇𒄷\<b>Transliteration: </b>an-disz-u-hu
<b>Transliteration: </b>an-disz-u-hu\𒀭𒁹𒅇𒄷
𒀭𒂊\<b>Transliteration: </b>an-e
<b>Transliteration: </b>an-e\𒀭𒂊
𒀭𒂵\<b>Transliteration: </b>dingir-ka
<b>Transliteration: </b>dingir-ka\𒀭𒂵
𒀭𒂵𒀝𒐼𒁕\<b>Transliteration: </b>an-ka3-ak-sza-ta2
<b>Transliteration: </b>an-ka3-ak-sza-ta2\𒀭𒂵𒀝𒐼𒁕
𒀭𒂵𒀠𒀀\<b>Transliteration: </b>an-ga-al-wa
<b>Transliteration: </b>an-ga-al-wa\𒀭𒂵𒀠𒀀
𒀭𒂵𒁕𒅋\<b>Transliteration: </b>an-ka-ta-il
<b>Transliteration: </b>an-ka-ta-il\𒀭𒂵𒁕𒅋
𒀭𒂵𒊕𒐊\<b>Transliteration: </b>an-ka3-szak-i
<b>Transliteration: </b>an-ka3-szak-i\𒀭𒂵𒊕𒐊
𒀭𒂵𒐼\<b>Transliteration: </b>an-ka-sza
<b>Transliteration: </b>an-ka-sza\𒀭𒂵𒐼
𒀭𒂵𒐼𒀀\<b>Transliteration: </b>an-ka-sza-a
<b>Transliteration: </b>an-ka-sza-a\𒀭𒂵𒐼𒀀
𒀭𒂵𒐼𒁕\<b>Transliteration: </b>an-ka3-sza-ta
<b>Transliteration: </b>an-ka3-sza-ta\𒀭𒂵𒐼𒁕
𒀭𒂵𒐼𒐊\<b>Transliteration: </b>an-ka-sza-i
<b>Transliteration: </b>an-ka-sza-i\𒀭𒂵𒐼𒐊
𒀭𒃲𒁹\<b>Transliteration: </b>dingir-gal-disz
<b>Transliteration: </b>dingir-gal-disz\𒀭𒃲𒁹
𒀭𒃻\<b>Transliteration: </b>an-gar
<b>Transliteration: </b>an-gar\𒀭𒃻
𒀭𒄖𒊑𒆠𒈿\<b>Transliteration: </b>an-gu-ri-in-nu
<b>Transliteration: </b>an-gu-ri-in-nu\𒀭𒄖𒊑𒆠𒈿
𒀭𒄢𒊩\<b>Transliteration: </b>an-gug-mi
<b>Transliteration: </b>an-gug-mi\𒀭𒄢𒊩
𒀭𒄥𒐊𒆠𒈿\<b>Transliteration: </b>an-gur-i-in-nu
<b>Transliteration: </b>an-gur-i-in-nu\𒀭𒄥𒐊𒆠𒈿
𒀭𒄩𒈠\<b>Transliteration: </b>an-ha-ma
<b>Transliteration: </b>an-ha-ma\𒀭𒄩𒈠
𒀭𒄭𒀀\<b>Transliteration: </b>an-hi-a
<b>Transliteration: </b>an-hi-a\𒀭𒄭𒀀
𒀭𒅀\<b>Transliteration: </b>dingir-ia
<b>Transliteration: </b>dingir-ia\𒀭𒅀
𒀭𒅆\<b>Transliteration: </b>dingir-lim
<b>Transliteration: </b>dingir-lim\𒀭𒅆
𒀭𒅆𒈠\<b>Transliteration: </b>il3-szi-ma
<b>Transliteration: </b>il3-szi-ma\𒀭𒅆𒈠
𒀭𒅖𒉌𒌅\<b>Transliteration: </b>dingir-isz-be-tu4
<b>Transliteration: </b>dingir-isz-be-tu4\𒀭𒅖𒉌𒌅
𒀭𒆜\<b>Transliteration: </b>an-kaskal
<b>Transliteration: </b>an-kaskal\𒀭𒆜
𒀭𒆠\<b>Transliteration: </b>il3-qe2
<b>Transliteration: </b>il3-qe2\𒀭𒆠
𒀭𒆠𒅖𒁹\<b>Transliteration: </b>il3-ki-mil-disz
<b>Transliteration: </b>il3-ki-mil-disz\𒀭𒆠𒅖𒁹
𒀭𒆠𒈿\<b>Transliteration: </b>il3-qi2-nu
<b>Transliteration: </b>il3-qi2-nu\𒀭𒆠𒈿
𒀭𒆠𒊩\<b>Transliteration: </b>il3-ki-mi
<b>Transliteration: </b>il3-ki-mi\𒀭𒆠𒊩
𒀭𒆠𒋙𒈿𒊩\<b>Transliteration: </b>il3-qe2-szu-nu-mi
<b>Transliteration: </b>il3-qe2-szu-nu-mi\𒀭𒆠𒋙𒈿𒊩
𒀭𒆪\<b>Transliteration: </b>il3-qu2
<b>Transliteration: </b>il3-qu2\𒀭𒆪
𒀭𒆪𒄑\<b>Transliteration: </b>dingir-tukul-gesz
<b>Transliteration: </b>dingir-tukul-gesz\𒀭𒆪𒄑
𒀭𒆪𒊑𒆠𒈿\<b>Transliteration: </b>an-ku-ri-in-nu
<b>Transliteration: </b>an-ku-ri-in-nu\𒀭𒆪𒊑𒆠𒈿
𒀭𒆬\<b>Transliteration: </b>an-ku3
<b>Transliteration: </b>an-ku3\𒀭𒆬
𒀭𒇲𒅋𒊑𒀊𒉌\<b>Transliteration: </b>an-la-il-ri-ap-na
<b>Transliteration: </b>an-la-il-ri-ap-na\𒀭𒇲𒅋𒊑𒀊𒉌
𒀭𒇲𒆪\<b>Transliteration: </b>il3-la-ku
<b>Transliteration: </b>il3-la-ku\𒀭𒇲𒆪
𒀭𒇲𒊑𒂵𒁳𒄩\<b>Transliteration: </b>an-la-tal-ga-lu-ha
<b>Transliteration: </b>an-la-tal-ga-lu-ha\𒀭𒇲𒊑𒂵𒁳𒄩
𒀭𒈝\<b>Transliteration: </b>dingir-lu4
<b>Transliteration: </b>dingir-lu4\𒀭𒈝
𒀭𒈠\<b>Transliteration: </b>an-ma
<b>Transliteration: </b>an-ma\𒀭𒈠
𒀭𒈠𒄩\<b>Transliteration: </b>an-ma-ha
<b>Transliteration: </b>an-ma-ha\𒀭𒈠𒄩
𒀭𒈠𒅇𒄷\<b>Transliteration: </b>an-ma-u-hu
<b>Transliteration: </b>an-ma-u-hu\𒀭𒈠𒅇𒄷
𒀭𒈠𒅎𒊩\<b>Transliteration: </b>an-ma-im-mi
<b>Transliteration: </b>an-ma-im-mi\𒀭𒈠𒅎𒊩
𒀭𒈠𒇲𒍢𒅗\<b>Transliteration: </b>an-ma-la-zi-zu
<b>Transliteration: </b>an-ma-la-zi-zu\𒀭𒈠𒇲𒍢𒅗
𒀭𒈠𒌌𒋙\<b>Transliteration: </b>an-ma-ul-szu
<b>Transliteration: </b>an-ma-ul-szu\𒀭𒈠𒌌𒋙
𒀭𒈠𒐊𒍢\<b>Transliteration: </b>an-ma-i-zi
<b>Transliteration: </b>an-ma-i-zi\𒀭𒈠𒐊𒍢
𒀭𒈱\<b>Transliteration: </b>dingir-lum
<b>Transliteration: </b>dingir-lum\𒀭𒈱
𒀭𒈿\<b>Transliteration: </b>an-nu
<b>Transliteration: </b>an-nu\𒀭𒈿
